url| title| publish_date| authors
http://cnn.com/2021/09/14/entertainment/lego-queer-eye/index.html|LEGO introduces 'Queer Eye' set with the Fab Five|2021-09-14 00:00:00|['Marianne Garvey']
http://cnn.com/2021/09/14/entertainment/hawkeye-trailer-trnd/index.html|'Hawkeye' trailer features Jeremy renner and Hailee Steinfeld|2021-09-14 00:00:00|['Chloe Melas']
http://cnn.com/2021/09/14/entertainment/kate-hudson-engagement-scli-intl/index.html|Kate Hudson reveals she's engaged to Danny Fujikawa|2021-09-14 00:00:00|['Hannah Ryan']
http://cnn.com/2021/09/13/entertainment/succession-season-3/index.html|'Succession' finally has a return date|2021-09-13 00:00:00|['Sandra Gonzalez']
http://cnn.com/2021/09/13/entertainment/y-the-last-man-review/index.html|'Y: The Last Man' review: Diane Lane stars in an FX on Hulu drama that envisions an apocalyptic world without (well, almost) males|2021-09-13 00:00:00|['Review Brian Lowry']
http://cnn.com/2021/09/13/entertainment/ed-sheeran-taylor-swift-pub/index.html|Ed Sheeran took Taylor Swift to a pub and no one noticed|2021-09-13 00:00:00|['Lisa Respers France']
http://cnn.com/2021/09/13/entertainment/tanya-fear-doctor-who-reported-missing-intl-scli-gbr/index.html|'Doctor Who' actress Tanya Fear found after being reported missing in LA|2021-09-13 00:00:00|['Toyin Owoseje']
http://cnn.com/2021/09/12/entertainment/britney-spears-sam-asghari-engaged-trnd/index.html|Britney Spears and boyfriend Sam Asghari are engaged|2021-09-12 00:00:00|['Alaa Elassar', 'Keith Allen']
http://cnn.com/2021/09/12/entertainment/vmas-winners/index.html|See who won at the 2021 MTV VMAs|2021-09-12 00:00:00|['Lisa Respers France']
http://cnn.com/2021/09/13/entertainment/uzo-aduba-married-intl-scli/index.html|Uzo Aduba, 'Orange Is the New Black' star, reveals she got married last year|2021-09-13 00:00:00|['Toyin Owoseje']
http://cnn.com/2021/09/10/entertainment/what-to-watch-american-crime-story-impeachment/index.html|TV OT: TV characters that didn't stand the test of time. Plus, 'American Rust' and what we want to see at the VMAs|2021-09-10 00:00:00|['Sandra Gonzalez']
http://cnn.com/2021/09/09/entertainment/come-from-away-review/index.html|'Come From Away' lands with all of its Broadway charms intact on Apple TV+|2021-09-09 00:00:00|['Review Brian Lowry']
http://cnn.com/2021/09/07/entertainment/doogie-kamealoha-review/index.html|'Doogie Kamealoha, M.D.' has the right formula for a 'Doogie Howser' reboot|2021-09-07 00:00:00|['Review Brian Lowry']
http://cnn.com/2021/09/10/entertainment/scenes-from-a-marriage-review/index.html|Jessica Chastain and Oscar Isaac bring raw intensity to a flawed 'Scenes From a Marriage'|2021-09-10 00:00:00|['Review Brian Lowry']
http://cnn.com/2021/08/31/entertainment/impeachment-american-crime-story-review/index.html|'Impeachment: American Crime Story' review: FX miniseries shaped with Monica Lewinsky's input|2021-08-31 00:00:00|['Review Brian Lowry']
http://cnn.com/2021/08/25/entertainment/bob-ross-review/index.html|'Bob Ross' review: Netflix's 'Happy Accidents, Betrayal & Greed' documentary paints a complex portrait of the artist's life, and the battle that followed it|2021-08-25 00:00:00|['Review Brian Lowry']
http://cnn.com/2021/09/01/entertainment/fall-tv-calendar-returning-shows/index.html|Fall TV 2021: When all your favorite shows return with new episodes|2021-09-01 00:00:00|['Sandra Gonzalez']
http://cnn.com/2021/08/18/entertainment/native-american-tv-representation-trnd/index.html|From 'Reservation Dogs' to 'Rutherford Falls,' Native people are having a moment on TV|2021-08-18 00:00:00|['Harmeet Kaur']
http://cnn.com/2021/09/15/africa/bushmeat-poaching-kenya-cmd-intl/index.html|Bushmeat poaching is on the rise in Kenya as Covid hunger drives hunt for antelopes and giraffes|2021-09-15 00:00:00|['Scott Mclean', 'Bethlehem Feleke', 'Solomon Muingi', 'Fabien Muhire']
http://cnn.com/2021/09/13/africa/prisoners-escape-kogi-nigeria-intl/index.html|Gunmen storm Nigerian jail to break out more than 200 prisoners|2021-09-13 00:00:00|['Nimi Princewill']
http://cnn.com/2021/09/09/africa/phone-services-suspended-zamfara-intl/index.html|Phone and internet shutdown in Nigerian state enters sixth day as security forces target kidnappers|2021-09-09 00:00:00|['Nimi Princewill']
http://cnn.com/2021/09/07/africa/abiy-ahmed-ethiopia-tigray-conflict-cmd-intl/index.html|From Nobel laureate to global pariah: How the world got Abiy Ahmed and Ethiopia so wrong|2021-09-07 00:00:00|['Eliza Mackintosh']
http://cnn.com/2021/09/07/africa/duchess-cornwall-patron-nigeria-intl/index.html|The Duchess of Cornwall has become patron of Nigeria's first sexual assault referral center|2021-09-07 00:00:00|['Nimi Princewill']
http://cnn.com/2021/09/06/investing/aluminum-prices-guinea/index.html|Aluminum prices hit decade high as coup threatens supplies from Guinea|2021-09-06 00:00:00|['Julia Horowitz', 'Cnn Business']
http://cnn.com/2021/09/05/africa/guinea-coup-intl/index.html|Guinea: As apparent coup unfolds, President Alpha Conde arrested, military officer says|2021-09-05 00:00:00|['Umaro Djau', 'Kareem Khadder', 'David Mckenzie']
http://cnn.com/2021/09/05/africa/jacob-zuma-medical-parole-intl-hnk/index.html|Former South African President Zuma released from prison on medical parole|2021-09-05 00:00:00|['David Mckenzie']
http://cnn.com/2021/09/02/africa/ivory-coast-presenter-convicted-glorifying-rape-intl/index.html|Ivory Coast TV presenter convicted of glorifying rape|2021-09-02 00:00:00|['Story Reuters']
http://cnn.com/2021/09/02/africa/schools-shut-nigeria-zamfara-intl/index.html|Schools in Nigerian state shut after mass kidnapping of students by gunmen|2021-09-02 00:00:00|['Nimi Princewill', 'Sarah Dean']
http://cnn.com/2021/09/01/africa/ivory-coast-presenter-rape-intl/index.html|Ivory Coast suspends TV presenter who asked guest to simulate rape|2021-09-01 00:00:00|['Story Reuters']
http://cnn.com/2021/09/13/africa/south-africa-ease-covid-restrictions-intl/index.html|South Africa mulls vaccine passports as Covid-19 restrictions are eased|2021-09-13 00:00:00|['David Mckenzie']
http://cnn.com/2021/09/03/africa/africa-vaccine-export-suspended-intl/index.html|South Africa will no longer send J&J vaccines to Europe, AU envoy says|2021-09-03 00:00:00|['Lauren Kent', 'Nimi Princewill']
http://cnn.com/2021/08/24/africa/kenya-vaccine-hesitancy-coffins-cmd-intl/index.html|Kenya's coffin makers say Covid means they're busier than ever. Some still won't get vaccinated|2021-08-24 00:00:00|['Scott Mclean', 'Idris Mukhtar']
http://cnn.com/2021/08/30/health/new-coronavirus-variant-maybe/index.html|South African researchers keep wary eye on yet another new coronavirus variant|2021-08-30 00:00:00|['Maggie Fox']
http://cnn.com/2021/08/03/africa/delta-variant-covid-africa-intl/index.html|Delta variant has spiked Covid-19 deaths in Africa by 80% in one month, WHO says|2021-08-03 00:00:00|['Nimi Princewill']
http://cnn.com/2021/09/12/africa/africa-coups-resurgence-intl-cmd/index.html|Why are coups making a comeback in Africa?|2021-09-12 00:00:00|['Analysis Remi Adekoya', 'For Cnn']
http://cnn.com/2021/09/05/africa/ethiopia-tigray-humera-sudan-bodies-cmd-intl/index.html|Men are marched out of prison camps. Then corpses float down the river|2021-09-05 00:00:00|['Nima Elbagir', 'Katie Polglase', 'Barbara Arvanitidis', 'Gianluca Mezzofiore', 'Laura Smith-Spark Video Alex Platt', 'Mark Baron']
http://cnn.com/2021/09/03/africa/women-sexual-pleasure-gender-equality-as-equals-intl-cmd/index.html|These African women are making sexual pleasure a gender equality priority|2021-09-03 00:00:00|['Eliza Anyangwe']
http://cnn.com/2021/08/24/africa/super-sema-clara-njeru-kukua-kenya-spc-intl/index.html|Lupita Nyong'o is helping this animated African superhero empower young kids|2021-08-24 00:00:00|['Cai Pigliucci']
http://cnn.com/2021/08/06/opinions/maiden-name-history-rebellion-as-equals-intl-cmd/index.html|Why is it so strange to get married and keep my surname in 2021?|2021-08-06 00:00:00|['Opinion Aisha Salaudeen']
http://cnn.com/2021/08/01/africa/lagos-sinking-floods-climate-change-intl-cmd/index.html|Africa's most populous city is battling floods and rising seas. It may soon be unlivable, experts warn|2021-08-01 00:00:00|['Nimi Princewill']
http://cnn.com/2021/08/06/africa/nigeria-comedy-social-media-spc-intl/index.html|Nigeria's social media comedians are making laughter pay|2021-08-06 00:00:00|['Aisha Salaudeen']
http://cnn.com/2021/08/27/sport/asiya-mohammed-kenya-rowing-paralympics-spc-spt-intl/index.html|Overcoming tragedy to become Kenya's first female rower at the Tokyo Paralympics|2021-08-27 00:00:00|['Michelle Cohan']
http://cnn.com/2021/06/28/africa/zandile-ndhlovu-black-mermaid-south-africa-spc-intl/index.html|Zandile Ndhlovu calls herself the 'Black Mermaid,' and she's helping South Africans fall in love with the ocean|2021-06-28 00:00:00|['Michelle Cohan']
http://cnn.com/2021/04/30/africa/african-virtual-book-clubs-spc-intl/index.html|'Anybody anywhere can join': How African book clubs are bringing together readers from across the world|2021-04-30 00:00:00|['Sana Noor Haq']
http://cnn.com/2021/09/10/africa/ogilvy-enver-groenewald-south-africa-mpa-spc-intl/index.html|'We have an amazing wealth of talent across our continent,' says Ogilvy South Africa CEO|2021-09-10 00:00:00|['Adeline Chen']
http://cnn.com/2021/09/14/business/kenya-airways-ceo-cargo-converted-787-dreamliner-spc-intl/index.html|Kenya Airways converted two 787 Dreamliners to carry cargo. Here's why|2021-09-14 00:00:00|['Rachel Wood', 'Cnn Business']
http://cnn.com/2021/07/21/tech/gozem-super-app-spc-intl/index.html|Can a motorcycle-hailing company create an African super app?|2021-07-21 00:00:00|['Stephanie Bailey', 'Cnn Business']
http://cnn.com/2021/09/14/australia/nsw-humpback-whale-megapod-intl-hnk/index.html|Incredibly rare 'megapod' of more than 100 humpback whales surrounds boat off coast of Australia|2021-09-14 00:00:00|['Rhea Mogul']
http://cnn.com/2021/09/06/middleeast/palestinian-prisoners-escape-tunnel-intl-hnk/index.html|Palestinian prisoners escape from Israeli prison, apparently through a tunnel|2021-09-06 00:00:00|['Abeer Salman', 'Amir Tal', 'Ibrahim Dahman']
http://cnn.com/2021/09/09/europe/north-macedonia-covid-hospital-fire-intl/index.html|Fire in North Macedonian Covid-19 hospital kills 14 people|2021-09-09 00:00:00|['Sharon Braithwaite', 'Cnn']
http://cnn.com/2021/09/14/china/china-holiday-fujian-covid-outbreak-intl-hnk/index.html|China rushes to contain 'school centered' Delta outbreak before major holiday season|2021-09-14 00:00:00|['Nectar Gan']
http://cnn.com/2021/09/03/china/coast-guard-law-mic-intl-hnk/index.html|The long arm of China's new maritime law risks causing conflict with US and Japan|2021-09-03 00:00:00|['Analysis Brad Lendon', 'Steve George']
http://cnn.com/2021/08/30/china/china-entertainment-crackdown-mic-intl-hnk/index.html|Why is the Communist Party clamping down on China's biggest stars and fan clubs?|2021-08-30 00:00:00|['Nectar Gan', 'Steve George']
https://cnnespanol.cnn.com/cnne-underscored/2021/09/08/juegos-fitness-nintendo-switch-ejercicio/?iid=cnneunderscoredDTHP|Estos juegos fitness de Nintendo Switch te harán disfrutar mientras haces ejercicio|2021-09-08 00:00:00|['Cnn Underscored']
https://cnnespanol.cnn.com/cnne-underscored/2021/09/14/mejores-ofertas-amazon-tecnologia-estilo-estilo-belleza/?iid=cnneunderscoredDTHP|Las mejores ofertas disponibles en Amazon en tecnología, estilo y belleza|2021-09-14 00:00:00|['Cnn Underscored']
https://cnnespanol.cnn.com/cnne-underscored/2021/09/14/resena-zenbook-14-asus-amd/?iid=cnneunderscoredDTHP|Reseña ZenBook 14 de la marca Asus con procesador AMD: elegante, ligera y poderosa|2021-09-14 00:00:00|['Montserrat Valle Vargas']
https://cnnespanol.cnn.com/cnne-underscored/2021/09/14/audifonos-sennheiser-alexa-cancelacion-ruido-amazon/?iid=cnneunderscoredDTHP|Audífonos Sennheiser con descuento: con Alexa, 30 horas de batería y cancelación de ruido|2021-09-14 00:00:00|['Montserrat Valle Vargas']
